非洲	Afrika
台州市	Taizhou (Zhejiang)
舟山市	Zhoushan
迪斯科	Disco (Musik)
沧浪区	Canglang
阉	Kastration
老虫	Mäuseartige
以色列国防军	Israelische Verteidigungsstreitkräfte
寿春机场	Flughafen Sao Vàng
嘟嘟車	Autorikscha
海蒂·克鲁姆	Heidi Klum
拉吉倪甘斯	Rajinikanth
空军	Luftstreitkräfte
周庄镇 (昆山)	Zhouzhuang (Kunshan)
大名	Daimyō
太仓	Taicang
劳莱士表	Rolex
数码照相机	Digitalkamera
数词	Zahlwort
哈里发	Kalif
汇率	Wechselkurs
青森县	Präfektur Aomori
福岛县	Präfektur Fukushima
梁思成	Liang Sicheng
青蛙	Echte Frösche (Gattung)
海防市	Hải Phòng
斯堪的纳维亚半岛	Skandinavische Halbinsel
里尔克	Rainer Maria Rilke
排列组合	Kombinatorik
鲍林标度	Elektronegativität
街道	Straße
机器翻译	Maschinelle Übersetzung
阿根廷国家足球队	Argentinische Fußballnationalmannschaft
面向对象程式编制	Objektorientierte Programmierung
千叶县	Präfektur Chiba
故宫	Verbotene Stadt
泰米尔猛虎解放组织	Liberation Tigers of Tamil Eelam
印度卢比	Indische Rupie
Microsoft Outlook	Microsoft Outlook
早饭	Frühstück
自动银行出纳机	Geldautomat
秋田县	Präfektur Akita
乌克兰元	Hrywnja
Ségolène Royal	Ségolène Royal
通用汽车	General Motors
1998年个中国水灾	Jangtsekiangüberschwemmungen 1998
差头	Taxi
乌赛	Region
雷 (天气)	Donner
滇池	Dian Chi
尼扎·拉言	Nizar Rayan
拿塔莎 康埔西	Natascha Kampusch
新浪微博	Sina Weibo
模板:Cite book	Vorlage:Literatur
香农 (计算数学家)	Claude Elwood Shannon
宝莱坞	Hindi-Film
索里亚省	Liste der Gemeinden in der Provinz Soria
三角函数	Trigonometrische Funktion
2009年甲型H1N1流感疫情	Pandemie H1N1 2009/10
草	Unkraut
文瑾莹	Moon Geun-young
2004年欧洲足球冠军赛	Fußball-Europameisterschaft 2004
严重急性呼吸道综合症	Schweres Akutes Atemwegssyndrom
Flickr	Flickr
John C. Mather	John Cromwell Mather
索尔·珀尔马特	Saul Perlmutter
希腊数字	Griechische Zahlschrift
人民力量党 (泰国)	Partei der Volksmacht
俞正声	Yu Zhengsheng
普吉岛	Phuket
克里米亚鞑靼人	Krimtataren
伊斯兰圣战组织 (巴勒斯坦)	Islamischer Dschihad in Palästina
2011年亚洲杯足球比赛入围赛	Fußball-Asienmeisterschaft 2011/Qualifikation
爱媛县	Präfektur Ehime
圣灰星期三	Aschermittwoch
邻舍	Stadtviertel
沙地	Steppe
鸡窠生凤凰 (电影)	Slumdog Millionär
浦东新区	Pudong
天坛	Himmelstempel
外滩	The Bund
山形县	Präfektur Yamagata
基呒湖	Kiwusee
东野圭吾	Keigo Higashino
台湾海峡	Formosastraße
神奈川县	Präfektur Kanagawa
中国地区	Chūgoku
长野县	Präfektur Nagano
埼玉县	Präfektur Saitama
笼	Käfig
英属印度	Britisch-Indien
法国高速铁路	TGV
Ϝ	Digamma
群马县	Präfektur Gunma
Ϙ	Koppa
Hugh Jackman	Hugh Jackman
兵库县	Präfektur Hyōgo
2004年东南亚大地震搭海啸	Erdbeben im Indischen Ozean 2004
李准基	Lee Joon-ki
安娜·库妮可娃	Anna Sergejewna Kurnikowa
天线	Antennentechnik
泰国湾	Golf von Thailand
2000年欧洲足球冠军赛	Fußball-Europameisterschaft 2000
Ϛ	Stigma (Buchstabe)
兵房	Kaserne
石川县	Präfektur Ishikawa
妓院	Bordell
国际单位制词头	SI-Vorsatz
静冈县	Präfektur Shizuoka
对话	Dialog
Ͳ	Sampi
农民	Landwirt
葡蛮郎	Bumerang
渧拉米酥	Tiramisu
Ϻ	San (Buchstabe)
毛巾	Handtuch
钱包	Geldbeutel
春节	Chinesisches Neujahrsfest
麻生太郎	Tarō Asō
无产阶级	Proletariat
弥撒	Heilige Messe
Naomi Watts	Naomi Watts
座头鲸	Buckelwal
冈山县	Präfektur Okayama
赌场	Spielbank
撒旦教	Satanismus
沙道镇 (泰国)	Amphoe Sadao
彰化县	Landkreis Changhua
农历	Chinesischer Kalender
克罗地亚国家足球队	Kroatische Fußballnationalmannschaft
巴尔喀什湖	Balchaschsee
丹尼·波尔	Danny Boyle
泰国旗	Flagge Thailands
希腊国家足球队	Griechische Fußballnationalmannschaft
峨眉山	Emei Shan
Zip	ZIP-Dateiformat
冰壶	Curling
巴拉同 斯里恰乓	Paradorn Srichaphan
台风	Taifun
台南市	Tainan
太湖	Tai Hu
研究生	Postgraduales Studium
加蒂诺市 (魁北克)	Gatineau
针	Nadel
加合拉·孛何妮	Carla Bruni
北仑区	Beilun
欧楂	Mispel
袁枚	Yuan Mei
卡哟儿	Kajol
魔幻现实主义	Magischer Realismus
潘玉良	Pan Yuliang
勒	Zaumzeug
义和团	Boxeraufstand
李芙妮	Tzipi Livni
列宁搿拉德围城搭仔保卫战	Leningrader Blockade
1988年欧洲足球冠军赛	Fußball-Europameisterschaft 1988
皇家夜总会 (电影)	James Bond 007 – Casino Royale
薯条	Pommes frites
吉赛尔·邦臣	Gisele Bündchen
塔塔拿挪	Tata Nano
特强气旋风暴纳尔吉斯	Zyklon Nargis
2008年希腊街头骚乱	Ausschreitungen in Griechenland 2008
半岛战争	Napoleonische Kriege auf der Iberischen Halbinsel
日本杯	Japan Cup (Pferderennen)
利奧波德咖啡馆	Leopold Cafe
丽水县	Lệ Thủy
锅	Kochgeschirr
Bipasha Basu	Bipasha Basu
纳吉丝	Nargis
英国电视电影艺术学院奖	British Academy of Film and Television Arts
毛纳洛火山	Mauna Loa
荷兰东印度公司	Niederländische Ostindien-Kompanie
富牌国际机场	Flughafen Phu Bai
铁路轨道	Bahn (Verkehr)
斷背山	Brokeback Mountain
雀巢公司	Nestlé
环球小姐	Miss Universe
ADSL	Asymmetric Digital Subscriber Line
1992年欧洲足球冠军赛	Fußball-Europameisterschaft 1992
奥斯区亚国家足球队	Österreichische Fußballnationalmannschaft
伦敦德里城	Derry
新干线	Shinkansen
达新	Thaksin Shinawatra
Olga Kurylenko	Olga Kurylenko
瑞士国家足球队	Schweizer Fussballnationalmannschaft
莲姜国际机场	Flughafen Lien Khuong
金泳三	Kim Young-sam
星海爭霸	StarCraft
波兰国家足球队	Polnische Fußballnationalmannschaft
瑞穗银行	Mizuho Financial Group
姑蘇區	Gusu
祖父母	Großeltern
环球影视城	Universal Studios
罗马尼亚国家足球队	Rumänische Fußballnationalmannschaft
唐宁街10号	10 Downing Street
小仲马	Alexandre Dumas der Jüngere
芹苴机场	Flughafen Cần Thơ
罗杰·科恩伯格	Roger D. Kornberg
2008年末─2009年初加沙地带大规模军事行动	Operation Gegossenes Blei
利息	Zins
直接民主制	Direkte Demokratie
橡胶擦子	Radiergummi
幽老猫	Versteckspiel
ا	Alif
ت	Ta (Arabischer Buchstabe)
ث	Tha (Arabischer Buchstabe)
ج	Dschim (Arabischer Buchstabe)
萨丽	Sari (Kleidung)
1960年欧洲足球国家杯	Fußball-Europameisterschaft 1960
几何原本	Elemente (Euklid)
خ	Cha (Arabischer Buchstabe)
د	Dal (Arabischer Buchstabe)
数码信号处理	Digitale Signalverarbeitung
ر	Ra (Arabischer Buchstabe)
解热镇痛药	Analgetikum
木版画	Holzschnitt
世界小姐	Miss World
长沙市	Changsha
阿披实	Abhisit Vejjajiva
越南国家航空公司	Vietnam Airlines
伦敦政治经济学院	London School of Economics and Political Science
油画	Ölmalerei
达乃 乌同秋克	Danai Udomchoke
Portal:历史	Portal:Geschichte
泥石流	Murgang
洲际弹道飞弹	Interkontinentalrakete
物流	Logistik
遗传转录	Transkription (Biologie)
宦官	Eunuch
虱误	Programmfehler
阿歷克山德拉·柯倫泰	Alexandra Michailowna Kollontai
George F. Smoot	George Smoot
Ϸ	Scho
锡克金庙	Harmandir Sahib
酋长航空公司	Emirates
1996年欧洲足球冠军赛	Fußball-Europameisterschaft 1996
消费者物价指数	Verbraucherpreisindex für Deutschland
国际足球联合会世界排名表	FIFA-Weltrangliste
卡本塔里亚湾	Golf von Carpentaria
超级市场	Supermarkt
章子怡	Zhang Ziyi
Heineken	Heineken
威尔士国家足球队	Walisische Fußballnationalmannschaft
千分比	Promille
高雄市	Kaohsiung
病人	Patient
1980年欧洲足球冠军赛	Fußball-Europameisterschaft 1980
1968年欧洲足球冠军赛	Fußball-Europameisterschaft 1968
1964年欧洲足球国家杯	Fußball-Europameisterschaft 1964
印第安纳琼斯 —— 水晶骷髅王国	Indiana Jones und das Königreich des Kristallschädels
1972年欧洲足球冠军赛	Fußball-Europameisterschaft 1972
Bayes定理	Satz von Bayes
美人魚	Meerjungfrau
普吉府	Phuket (Provinz)
1984年欧洲足球冠军赛	Fußball-Europameisterschaft 1984
亚历山大	Alexandria (Begriffsklärung)
昆明	Kunming
老呒所依	No Country for Old Men
东京铁塔	Tokyo Tower
兰州市	Lanzhou
佛來崮	Le Puy-en-Velay
头趟公开募股	Börsengang
羅迪尼亞	Rodinia
欧里维娅	Olivia Newton-John
Knol	Knol
Ͱ	Heta
法国航空447号班机	Air-France-Flug 447
共享软件	Shareware
简化字	Kurzzeichen
Lend Lease	Lend Lease Group
Mike Myers	Mike Myers
文雅信使	Mercure de France
薄拉特 (电影)	Borat – Kulturelle Lernung von Amerika, um Benefiz für glorreiche Nation von Kasachstan zu machen
張勉	Chang Myon
耳機	Kopfhörer
利库德党	Likud
洛阳	Luoyang
淞河	Saône
白鳍豚	Chinesischer Flussdelfin
雅拉脉郡	Yarra Ranges Shire
1976年欧洲足球冠军赛	Fußball-Europameisterschaft 1976
平昌郡	Pyeongchang
藤球	Sepak Takraw
亚洲开发银行	Asiatische Entwicklungsbank
奖学金	Stipendium
矮马	Pony (Pferd)
匈奴编年史	Xiongnu
孟子	Mengzi
帝国理工	Imperial College London
曾国藩	Zeng Guofan
卫生	Public Health
桂林	Guilin
雪兰莪州	Selangor
海口市	Haikou
海拔	Flughöhe
挪威广播公司	Norsk rikskringkasting
中原地区	Zentralchinesische Ebene
第一趟鸦片战争	Erster Opiumkrieg
声调	Tonsprache
基督山伯爵	Der Graf von Monte Christo
玛丽女王2号	Queen Mary 2
法国总统	Staatspräsident (Frankreich)
尹潽善	Yun Bo-seon
伊顿公学	Eton College
越盾	Vietnamesischer Đồng
解剖学治疗学及化学分类系统	Anatomisch-Therapeutisch-Chemisches Klassifikationssystem
尹致昊	Yun Chi-ho
终结者3	Terminator 3 – Rebellion der Maschinen
北卡罗莱纳大学教堂山分校	University of North Carolina at Chapel Hill
我有一只梦	I Have a Dream
上海世博会	Expo 2010
梦工厂	DreamWorks SKG
谢列梅捷沃国际机场	Flughafen Moskau-Scheremetjewo
麵	Nudel
瑞联银行	UBS
观世音	Avalokiteshvara
新曼谷国际机场	Flughafen Bangkok-Suvarnabhumi
闸北区	Zhabei
张爱玲	Zhang Ailing
章太炎	Zhang Binglin
张道陵	Zhang Daoling
张居正	Zhang Juzheng
张家港	Zhangjiagang
浙江大学	Zhejiang-Universität
郑洁	Zheng Jie
正阳门	Zhengyangmen
镇海区	Zhenhai
月饼	Mondkuchen
周迅	Zhou Xun
朱家角	Zhujiajiao
诸暨	Zhuji
株洲市	Zhuzhou
澎湖县	Landkreis Penghu
壯學	Zhuangologie
中国人民解放军	Volksbefreiungsarmee
辛格·旺楚克 (不丹国王)	Jigme Singye Wangchuck
利尿药	Diuretikum
毕升	Bi Sheng
华南虎	Südchinesischer Tiger
巴黎大区高速铁路C线	RER C
精神疾病诊断搭仔统计手冊	Diagnostic and Statistical Manual of Mental Disorders
米尔克 (电影)	Milk (Film)
狙击手	Scharfschütze
鼻衄	Epistaxis
开脱•文斯莱脱	Kate Winslet
平均	Mittelwert
斯里兰卡国家板球队	Sri-lankische Cricket-Nationalmannschaft
富国机场	Flughafen Phu Quoc
李商隐	Li Shangyin
曹操	Cao Cao
火山湖	Kratersee
水粉画	Gouache
拨人忽视个真相	Eine unbequeme Wahrheit
Isaac Hayes	Isaac Hayes
春武里府	Chon Buri (Provinz)
武夷山	Wuyi-Gebirge
塔麻可吉电子小鸡	Tamagotchi
泰王国国歌	Phleng Chat
二氧化氮	Stickstoffdioxid
风月俏佳人	Pretty Woman
新台币	Neuer Taiwan-Dollar
混成词	Portmanteauwort
法国省份一览表	Historische Provinzen Frankreichs
BOINC	Berkeley Open Infrastructure for Network Computing
袁世凯	Yuan Shikai
袋鼠岛	Känguru-Insel
泰拉 蕾	Tara Reid
氯化氢	Chlorwasserstoff
刘翔	Liu Xiang
蒙古人民共和国	Mongolische Volksrepublik
DTD	Dokumenttypdefinition
开脱•末斯	Kate Moss
娜塔莎·李察遜	Natasha Richardson
三聚氰胺	Melamin
高隆皮亚国家足球队	Kolumbianische Fußballnationalmannschaft
莫尼卡-莱温斯基	Monica Lewinsky
雷曼兄弟公司	Lehman Brothers
大使馆	Auslandsvertretung
金奎植	Kim Kyu-sik
泼水节	Songkran
7-Zip	7-Zip
洋油盏	Petroleumlampe
Julius Pokorny	Julius Pokorny
南沙群岛	Spratly-Inseln
湘潭市	Xiangtan
费加罗报 (法国)	Le Figaro
汽车旅馆	Motel
垃圾桶	Abfalleimer
金刚 (电影)	King Kong
泻药	Abführmittel
赌城风云 (电影)	Casino (Film)
化学品登记、评估、准许搭限制法规	Verordnung (EG) Nr. 1907/2006 (REACH)
学科	Studiengang
ش	Schin (Arabischer Buchstabe)
性用品商店	Sexshop
ISO/IEC 8859	ISO 8859
关公	Guan Yu
ف	Fa (Arabischer Buchstabe)
龟	Schildkröten
东方明珠	Oriental Pearl Tower
国际足联世界冠军俱乐部杯赛	FIFA-Klub-Weltmeisterschaft
卢旺达旅馆	Hotel Ruanda
重见日头 (1996年电影)	Daylight (Film)
苹果 (消歧义)	Apple (Begriffsklärung)
非洲国家列表	Liste der Staaten Afrikas
Isla Fisher	Isla Fisher
石泰凡妮 莱斯	Stephanie Rice
印度空间研究组织	Indian Space Research Organisation
臺灣 (消歧義)	Taiwan
酱油	Sojasauce
新山	Johor Bahru
Euro	Euro (Begriffsklärung)
MT	MT
泰-老友谊大桥二号桥	Zweite Thailändisch-Laotische Freundschaftsbrücke
国富论	Der Wohlstand der Nationen
清迈府	Chiang Mai (Provinz)
蔡英文	Tsai Ing-wen
宋卡府	Songkhla (Provinz)
平年	Gemeinjahr
玫瑰人生 (2007年电影)	La vie en rose (Film)
沙吞府	Satun (Provinz)
泰文字母表	Thailändische Schrift
清莱府	Chiang Rai (Provinz)
拉廊府	Ranong (Provinz)
披集府	Phichit (Provinz)
We Are the Champions	We Are the Champions
九龙	Kowloon
末尔悬岩	Cliffs of Moher
IT狂人	The IT Crowd
北榄坡府	Nakhon Sawan (Provinz)
碧差汶府	Phetchabun (Provinz)
普吉国际机场	Flughafen Phuket
抗心律失常药	Antiarrhythmikum
陈艳青	Chen Yanqing
2008年欧洲足球冠军赛	Fußball-Europameisterschaft 2008
五代十国	Fünf Dynastien und Zehn Reiche
森理世	Riyo Mori
QED	Qed
索马里内战	Somalischer Bürgerkrieg
沙马	Samak Sundaravej
金砖国家	BRICS-Staaten
安纳乍能府	Amnat Charoen (Provinz)
董里府	Trang (Provinz)
博他仑府	Phatthalung (Provinz)
纳戈尔诺-卡拉巴赫	Republik Bergkarabach
血色将至	There Will Be Blood
乌泰他尼府	Uthai Thani (Provinz)
新北市	Neu-Taipeh
臺中市	Taichung
真爱个火焰 (印度电影)	Devdas – Flamme unserer Liebe
他拉嘞共 (维克多利亚)	Traralgon
口令伍德澳式足球队	Collingwood Magpies
新竹市	Hsinchu
王力宏	Lee-Hom Wang
轰炸机澳洲式足球队	Essendon Bombers
鹅	Hausgans
年号	Regierungsdevise
高丽航空	Air Koryo
环球银行金融电信协会	SWIFT
Motorola	Motorola
赛义巴巴	Sai Baba (Shirdi)
欧洲足球冠军赛	Fußball-Europameisterschaft
汽水	Sodawasser
天狼星号油轮	Sirius Star
三沙市	Sansha
保合多伽勒国家足球队	Portugiesische Fußballnationalmannschaft
车路	Highway
苏梅岛	Ko Samui
爱尔兰镑	Irisches Pfund
陈冯富珍	Margaret Chan
中岛美嘉	Mika Nakashima
Lauren Jackson	Lauren Jackson
安娜 米亚里斯	Anna Meares
Prapawadee Jaroenrattanatarakoon	Prapawadee Jaroenrattanatarakoon
邓亚萍	Deng Yaping
里斯班斯 齐凯脱	Lisbeth Trickett
西跋榭滴	Shilpa Shetty
石泰凡妮 孛朗	Stephanie Brown Trafton
Melissa Etheridge	Melissa Etheridge
陈冲	Joan Chen
林心如	Ruby Lin
陈若琳 (运动员)	Chen Ruolin
Jennifer Hawkins	Jennifer Hawkins
张柏芝	Cecilia Cheung
Sheryl Swoopes	Sheryl Swoopes
Pamela Jelimo	Pamela Jelimo
挪威公主阿斯特丽德	Astrid von Norwegen
莱索尔 强斯	Leisel Jones
汤唯	Tang Wei
陈慧琳	Kelly Chen
诗丽黛玮	Sridevi
郭晶晶	Guo Jingjing
陈燮霞	Chen Xiexia
头孢菌素	Cephalosporine
沙没巴干府	Samut Prakan (Provinz)
呵叻府	Nakhon Ratchasima (Provinz)
藏羚羊	Tschiru
生个利亚酒	Sangría
浮罗交怡	Pulau Langkawi
攀牙府	Phang-nga (Provinz)
馅饼统计图	Kreisdiagramm
艾管里	Écully
抗酸剂	Antazidum
早稻田大学	Waseda-Universität
吴 (三国)	Wu-Dynastie
氯霉素	Chloramphenicol
猜也贲府	Chaiyaphum (Provinz)
泰华农民银行	Kasikorn Bank
计程车3	Taxi 3
英特尔砂桥	Intel-Sandy-Bridge-Mikroarchitektur
马肖·米切姆	Matthew Mitcham
耶莲娜	Jelena Dokić
甲骨文财软	Oracle Financial Services Software
重组DNA	Rekombinante DNA
海宁市	Haining
硫酸镁	Magnesiumsulfat
拉喇·杜打	Lara Dutta
汽车租赁	Autovermietung
ک	Kaf (Arabischer Buchstabe)
ل	Lam (Arabischer Buchstabe)
م	Mim (Arabischer Buchstabe)
ن	Nun (Arabischer Buchstabe)
澳大利亚搭新西兰军团纪念日	ANZAC Day
ANZ大球场	ANZ Stadium
杨玉环	Yang Guifei
素拉育	Surayud Chulanont
颂猜·旺沙瓦	Somchai Wongsawat
地帕·漫它	Deepa Mehta
拍凤裕庭 (泰国将军)	Phraya Phahon Phonphayuhasena
奥特莱•导都	Audrey Tautou
Β－内酰胺类抗生素	Β-Lactam-Antibiotika
金城武	Takeshi Kaneshiro
周星驰	Stephen Chow
EXist	EXist (Datenbank)
WHO	Who (Unix)
多尼尔228	Dornier Do 228
孙权	Sun Quan
蒋经国	Chiang Ching-kuo
墨尔本胜利	Melbourne Victory
纳维语	Na’vi-Sprache
Al Burj大厦 (迪拜)	Nakheel Tower
神舟七号飞船	Shenzhou 7
鬼勒耳朵边头讲	Ghost Whisperer – Stimmen aus dem Jenseits
Grant George Hackett	Grant Hackett
松浦晃一郎	Kōichirō Matsuura
茄特 艾勒麦勒	Gad Elmaleh
韩愈	Han Yu
梁朝伟	Tony Leung Chiu Wai
丁俊晖	Ding Junhui
澳大利亚总理	Premierminister (Australien)
王安石	Wang Anshi
投资银行	Investmentbank
徐載弼	Philip Jaisohn
阿宾拿夫 宾德拉	Abhinav Bindra
窃听器	Abhörgerät
巴真府	Prachin Buri (Provinz)
水晶棺材 (传说)	Der gläserne Sarg
精工表	Seiko
杭州灣大橋	Hangzhou Wan Daqiao
武里喃府	Buri Ram (Provinz)
坤敬府	Khon Kaen (Provinz)
德国无线通信	T-Mobile International
廊开府	Nong Khai (Provinz)
基斯孔哈拉斯	Kiskunhalas
日本中央银行	Bank of Japan
Raja Ravi Varma	Raja Ravi Varma
李自成	Li Zicheng
哈桑式火箭弹	Kassam-Rakete
林语堂	Lin Yutang
朴憲永	Pak Hon-yong
金枓捧	Kim Du-bong
龙仔厝府	Samut Sakhon (Provinz)
信武里府	Sing Buri (Provinz)
包拯	Bao Zheng
武昌起义	Wuchang-Aufstand
镐立 (泰国)	Khao Lak
同心隆安足球俱乐部	Đồng Tâm Long An
Ad-hoc On-demand Distance Vector	Ad-hoc On-demand Distance Vector
教堂山	Chapel Hill
VOC	VOC
阿德来德联队	Adelaide United
芜湖市	Wuhu
安庆市	Anqing
亳州市	Bozhou
上饶	Shangrao
冯玉祥	Feng Yuxiang
佛历	Buddhistische Zeitrechnung
银河处女	Virgin Galactic
2007年加沙地带争夺战	Kampf um Gaza Juni 2007
拗廊 (泰国)	Ao Nang
新兴工业国家	Schwellenland
崇明岛	Chongming Dao
李鸿章	Li Hongzhang
中秋节	Mondfest
元均	Won Gyun
邓散木	Deng Sanmu
浅野忠信	Tadanobu Asano
炳·廷素拉暖	Prem Tinsulanonda
陈冠希	Edison Chen
以蒙 苏里房	Eamon Sullivan
雷锋	Lei Feng
梁启超	Liang Qichao
多尔衮	Dorgon
素可泰府	Sukhothai (Provinz)
卡茂尔·哈珊	Kamal Haasan
彭德怀	Peng Dehuai
依善	Isan
紫峰大厦	Zifeng Tower
姚文元	Yao Wenyuan
海上花 (电影)	Hai shang hua
宁国	Ningguo
Khao Yai National Park	Nationalpark Khao Yai
应召女郎个秘密日记	Secret Diary of a Call Girl
斯瓦特县	Swat (Distrikt)
悉尼晨锋报	The Sydney Morning Herald
TCL	TCL
静安寺	Jing’an-Tempel
亚洲航空	AirAsia
白鹿洞书院	Akademie zur Weißen-Hirsch-Grotte
秋叶原	Akihabara
徐光启	Xu Guangqi
林可酰胺类抗生素	Lincosamide
强心苷	Herzglykoside
SDS	Natriumlaurylsulfat
四环素类抗生素	Tetracycline
大环内酯类抗生素	Makrolide
恒生指数	Hang Seng Index
喹诺酮	Chinolone
靖江	Jingjiang
通州	Tongzhou
新苏格兰银行	Scotiabank
Моа	Moa
掸邦	Shan-Staat
1976年河北唐山大地震	Beben von Tangshan 1976
上海地铁	Metro Shanghai
以色列空军	Israelische Luftstreitkräfte
玩转身前事	Das Beste kommt zum Schluss
秋瑾	Qiu Jin
崇礼门	Namdaemun
保琳汉生	Pauline Hanson
伍丽群	Melissa Wu
阿嘞伽莎拉	Ruqaya Al Ghasra
許貞淑	Heo Jong-suk
嫦娥	Chang’e
孛里盎妮 高尔	Briony Cole
羅蕙錫	Na Hye-sok
安娜 孛莱	Anna Bligh
迪温·布朗	Divine Brown
钟欣桐	Gillian Chung
Liudmila Blonska	Ljudmyla Blonska
吴三桂	Wu Sangui
孙休	Sun Xiu
許政	Huh Jung
孙皓	Sun Hao
孙亮	Sun Liang
宋吉 (拳手)	Somjit Jongjohor
韩寒	Han Han
滑水	Wasserski
泰国人	Thai (Volk)
亚罗士打	Alor Setar
挽腊茫郡	Amphoe Bang Lamung
棕榈山 (泰国)	Amphoe Khao Kho
湄赛边关	Amphoe Mae Sai
博拉碧湖	Bueng Boraphet
色望红丁郡 (泰国)	Amphoe Sawang Daen Din
维坚武里	Amphoe Wichian Buri
國際馬術聯合會	International Federation of Equestrian Sports
世界佛教徒聯誼會	World Fellowship of Buddhists
新山一国际机场	Flughafen Tan-Son-Nhat
宏碁电脑	Acer
运动场	Stadion
朝鲜半岛	Koreanische Halbinsel
圣保罗地铁	Metrô São Paulo
亚运会	Asienspiele
捷克国家足球队	Tschechische Fußballnationalmannschaft
朝鲜族	Koreaner
吕克·贝松	Luc Besson
俞吉濬	Yu Gil-jun
Tesco	Tesco
傲游浏览器	Maxthon Browser
供应链管理	Supply-Chain-Management
金明淳	Kim Myŏng-sun
金来沅	Kim Rae-won
复旦大学	Fudan-Universität
六方会谈	Sechs-Parteien-Gespräche
奶粉	Milchpulver
班地戈 (维克多利亚)	Bendigo
朝鲜核问题	Nordkoreanisches Kernwaffenprogramm
韩国放送公社	Korean Broadcasting System
莎阿南	Shah Alam
玉山	Yu Shan
雜合子	Heterozygotie
泰文数字	Thailändische Zahlschrift
西湖	Westsee
澳大利亚日	Australia Day
大屿山	Lantau Island
60秒惊天动地	Nur noch 60 Sekunden
伊斯兰祈愿团	Jemaah Islamiyah
Andry Laffita	Andry Laffita
冈片山	Grampians-Nationalpark
中庸	Mitte und Maß
德文语法	Deutsche Grammatik
温岭	Wenling
上海交通大學	Jiaotong-Universität Shanghai
输入法	Eingabemethode
托忒蒙古文	Klarschrift
卡卡	Kaká
Mia Young	Mia X
南邦机场	Flughafen Lampang
2009年枪击斯里兰卡板球队事件	Angriff auf das Cricketteam Sri Lankas in Lahore
许冠杰	Sam Hui
柏林宣言	Berliner Erklärung (50 Jahre Römische Verträge)
安吉	Anji
视力	Sehschärfe
星期四岛	Thursday Island
陈英雄	Trần Anh Hùng
徐志摩	Xu Zhimo
趙元任	Chao Yuen Ren
蒙古简介	Mongolisches Plateau
沈约	Shen Yue
我个小新娘子	My Little Bride
IBM	IBM (Begriffsklärung)
巴彦淖尔	Bayan Nur
稷下學宮	Jixia-Akademie
抗糖尿病药	Antidiabetikum
抗高血压药	Antihypertensivum
抗真菌药	Antimykotikum
南京路	Nanjing Lu
意大利杂菜汤	Minestrone
咳嗽药	Antitussivum
搿连乃尔河 (维克多利亚)	Glenelg River (Indischer Ozean)
罗得乃斯脱岛	Rottnest Island
花岗岩岛 (澳大利亚)	Granite Island
萧山	Xiaoshan
泰国旅游	Tourismus in Thailand
琅琴表	Longines
醴陵市	Liling
奠边府战役	Schlacht um Điện Biên Phủ
窝同搿 (维克多利亚)	Wodonga
如东	Rudong
正大集团	Charoen Pokphand
List of Thailand cities	Liste der Städte in Thailand
法拉备拉矮马	Falabella
甲米机场	Flughafen Krabi
水 (2005年电影)	Water
阿披叻	Apirak Kosayodhin
西非国家中央银行	Westafrikanische Zentralbank (UEMOA)
依夫城堡	Château d’If
皮蛋	Tausendjährige Eier
庐山	Lu Shan
必和必拓矿业公司	BHP Billiton
零假设	Hypothese (Statistik)
电脑语言	Computersprache
世纪报	The Age
霍元甲 (电影)	Fearless (Film)
布鲁塞尔皇宫	Königlicher Palast (Brüssel)
饺子	Jiaozi
山猜 拉蒂伐塔娜	Sanchai Ratiwatana
乃米湖	Nemisee
维杰式坦克 (印度)	Vijayanta
黄浦区	Huangpu
长宁区	Changning
广州地铁	Guangzhou Metro
静安区	Jing’an (Shanghai)
普陀区 (上海)	Putuo (Shanghai)
虹口区	Hongkou
杨浦区	Yangpu
闵行区	Minhang
宝山区 (上海)	Baoshan (Shanghai)
嘉定区	Jiading
金山区 (上海市)	Jinshan
松江区	Songjiang
青浦区	Qingpu
奉贤区	Fengxian
性旅游者	Sextourismus
卡里平	Karibik
素岳山	Doi Suthep (Berg)
教堂山 (北卡罗来纳州)	Chapel Hill (North Carolina)
启德机场	Flughafen Kai Tak
昆剧	Kunqu
意大利国家足球队	Italienische Fußballnationalmannschaft
国际先驱论坛报	International New York Times
卡隆巴 (澳大利亚)	Karumba
流亡政府	Exilregierung
发声态	Artikulation (Linguistik)
海门市	Haimen
日本色情业	Japanische Pornografie
中文数字大写	Chinesische Zahlschrift
南京大學	Universität Nanjing
輔仁大學	Katholische Fu-Jen-Universität
号子	Gefängniszelle
鹰式教练机	BAE Hawk
搿连搭罗格 (爱尔兰)	Glendalough
快门	Verschluss (Kamera)
国产凌凌漆	Liebesgrüße aus Peking
白朗	Blaupunkt
Shooting Dogs	Shooting Dogs
金刚	Vajra
谥号	Postumer Titel
吴敬梓	Wu Jingzi
四庫全書	Siku Quanshu
杭州湾	Hangzhou-Bucht
魏忠贤	Wei Zhongxian
市区	Städtischer Raum
小笼馒头	Xiaolongbao
网球王子	The Prince of Tennis
中国医药大学	Universität für Chinesische Medizin (Taiwan)
中法战争	Chinesisch-Französischer Krieg
台湾高速铁路	Taiwan High Speed Rail
Twins	Twins (Band)
庙号	Tempelname
刘嘉玲	Carina Lau
台湾问题	Taiwan-Konflikt
启东	Qidong (Nantong)
奉化市	Fenghua
